Data;PETR4_Var_Resposta;PETR4_Volume_Dia_Anterior;PETR4_Var_Abertura_Hoje_Dia_Anterior;PETR4_Var_Dia_Anterior;IBOV_Var_Dia_Anterior;DOW_JONES_Var_Dia_Anterior;Tx_Selic_Var_Dia_Anterior;Var_Cambio_Nominal_Dia_Anterior;Var_Petroleo_Brent_Dia_Anterior;Google_Buscas_Dia_Anterior;Google_Noticias_Dia_Anterior;Google_Gasolina_Dia_Anterior;PETR4_Var_Positiva_2_dias;PETR4_Var_Negativa_2_dias;PETR4_Var_Maior_1;IBOV_Var_Positiva_2_dias;IBOV_Var_Negativa_2_dias;DOW_JONES_Var_Positiva_2_dias;DOW_JONES_Var_Negativa_2_dias;Petroleo_Brent_Var_Positiva_2_dias;Petroleo_Brent_Var_Negativa_2_dias;Mes_Eleitoral;Mes_Pre_Eleitoral;Mes_Pos_Eleitoral
03/07/2018;1;54.21;0.26;0.27;77.23;-123;0;0.036;-2.14;82;88;55;1;0;0;1;0;1;0;0;0;0;1;0
04/07/2018;1;56.57;-0.11;0.03;828.01;32;0;-0.015;0.46;103;95;39;1;0;0;1;0;0;0;0;0;0;1;0
05/07/2018;0;53.72;0.14;0.92;1075.36;148;0;0.016;0.48;108;95;0;1;0;0;1;0;0;0;1;0;0;1;0
06/07/2018;1;75.58;0.1;-0.57;-190.05;113;0;0.019;-0.85;118;51;0;0;0;0;0;0;1;0;0;0;0;1;0
10/07/2018;0;33.65;0.38;0.08;457.33;153;0;0.01;0.96;96;96;0;0;0;0;0;0;1;0;0;0;0;1;0
11/07/2018;0;70.52;-0.25;-0.19;-148.01;-238;0;-0.058;0.79;87;46;0;0;0;0;0;0;1;0;1;0;0;1;0
12/07/2018;1;85.54;0.2;-0.32;-463.83;205;0;0.062;-5.46;81;50;0;0;1;0;0;1;0;0;0;0;0;1;0
13/07/2018;1;49.1;0.04;0.51;1457.67;110;0;0.005;1.05;79;50;43;0;0;0;0;0;0;0;0;0;0;1;0
16/07/2018;0;44.81;-0.16;0.16;738.13;37;0;-0.03;0.88;94;57;48;1;0;0;1;0;1;0;1;0;0;1;0
17/07/2018;1;62.44;-0.09;-0.22;58.23;65;0;0.009;-3.49;79;51;85;0;0;0;1;0;1;0;0;0;0;1;0
18/07/2018;0;40.46;-0.04;0.39;1477.72;55;0;-0.022;0.32;79;100;42;0;0;0;1;0;1;0;0;0;0;1;0
19/07/2018;1;40.28;-0.2;-0.23;-767.67;-102;0;0.012;0.74;79;77;43;0;0;0;0;0;1;0;1;0;0;1;0
20/07/2018;1;59.35;0.74;0.34;124.21;-29;0;-0.022;-0.32;74;94;61;0;0;0;0;0;0;0;0;0;0;1;0
23/07/2018;0;97.66;0.01;0.85;1084.45;3;0;-0.061;0.49;95;0;0;1;0;0;1;0;0;1;0;0;0;1;0
24/07/2018;1;34.97;0.3;-0.03;-575.17;181;0;0.015;-0.01;79;49;42;0;0;0;0;0;0;0;0;0;0;1;0
25/07/2018;1;39.77;0.13;0.39;1158.86;189;0;-0.035;0.38;96;0;40;0;0;0;0;0;1;0;0;0;0;1;0
26/07/2018;0;48.46;-0.01;0.29;1063.06;122;0;-0.059;0.49;97;48;40;1;0;0;1;0;1;0;1;0;0;1;0
27/07/2018;1;47.89;0.18;-0.53;-812.7;-111;0;0.058;0.61;89;61;64;0;0;0;0;0;1;0;1;0;0;1;0
30/07/2018;1;36.32;0.18;0.34;460.76;-129;0;-0.035;-0.25;78;48;0;0;0;0;0;0;0;0;0;0;0;1;0
31/07/2018;0;36.95;-0.26;0.12;409.49;110;0;0.019;0.68;69;97;84;1;0;0;1;0;0;1;0;0;1;0;0
01/08/2018;1;38.52;-0.13;-0.16;-1055.16;-106;0;0.026;-0.72;70;47;0;0;0;0;0;0;0;0;0;0;1;0;0
02/08/2018;1;38.66;0.58;0.27;81.22;16;0;-0.006;-1.86;133;71;0;0;0;0;0;0;0;0;0;1;1;0;0
03/08/2018;1;68.11;0.95;0.39;335.04;105;0;0;1.06;71;63;25;1;0;0;1;0;0;0;0;0;1;0;0
06/08/2018;0;86.09;0.04;0.67;1798.29;58;0;-0.042;-0.24;125;36;29;1;0;0;1;0;1;0;0;0;1;0;0
07/08/2018;0;44.14;0.27;-0.06;-384.22;132;0;0.028;0.54;78;68;80;0;0;0;0;0;1;0;0;0;1;0;0
08/08/2018;0;68.35;0.09;-0.32;-704.24;-64;0;0.015;0.9;80;100;0;0;1;0;0;1;1;0;1;0;1;0;0
09/08/2018;1;57.51;0.12;-0.55;-1194.82;-43;0;0.021;-2.37;79;50;100;0;1;0;0;1;0;0;0;0;1;0;0
10/08/2018;0;50.9;-0.23;0.19;-383.71;-162;0;0.029;-0.21;79;34;27;0;0;0;0;1;0;1;0;1;1;0;0
13/08/2018;1;61.44;-0.09;-0.72;-2253.64;-116;0;0.058;0.74;79;37;0;0;0;0;0;1;0;1;0;0;1;0;0
14/08/2018;0;58.05;0.28;0.43;982.1;79;0;0.024;-0.2;65;71;29;0;0;0;0;0;0;1;0;0;1;0;0
15/08/2018;0;54.96;-0.32;-0.01;1105.66;-107;0;-0.017;-0.15;69;36;0;0;0;0;1;0;0;0;0;1;1;0;0
16/08/2018;0;65.01;0.26;-0.89;-1524.61;405;0;0.038;-1.7;71;58;28;0;1;0;0;0;0;0;0;1;1;0;0
17/08/2018;0;50.95;-0.19;-0.1;-258.78;82;0;0.002;0.67;65;48;0;0;1;0;0;1;0;0;0;0;1;0;0
20/08/2018;0;68.03;-0.09;-0.47;-790.22;84;0;0.004;0.4;64;34;29;0;1;0;0;1;1;0;1;0;1;0;0
21/08/2018;0;55.91;-0.08;-0.1;299.39;49;0;0.058;0.38;62;45;0;0;1;0;0;0;1;0;1;0;1;0;0
22/08/2018;1;68.4;-0.02;-0.61;-1147.49;-90;0;0.078;0.42;76;33;0;0;1;0;0;0;1;0;1;0;1;0;0
23/08/2018;0;56.36;0;0.6;1721.9;-46;0;-0.005;2.15;63;34;55;0;0;0;0;0;0;0;1;0;1;0;0
24/08/2018;1;56.12;0.38;-0.38;-1268.53;121;0;0.073;-0.05;62;50;0;0;0;0;0;0;0;1;0;0;1;0;0
27/08/2018;1;37.72;0.1;0.34;628.46;285;0;-0.013;1.09;62;34;53;0;0;0;0;0;0;0;0;0;0;0;1
28/08/2018;0;35.27;0.05;0.39;1667.45;8;0;-0.025;0.39;50;52;42;1;0;0;1;0;1;0;1;0;0;0;1
29/08/2018;1;37.72;0.15;-0.35;-456.5;62;0;0.057;-0.26;59;53;28;0;0;0;0;0;1;0;0;0;0;0;1
30/08/2018;0;71.08;-0.15;0.92;915.65;-137;0;-0.027;1.19;59;34;26;0;0;0;0;0;1;0;0;0;0;0;1
31/08/2018;1;63.69;0.14;-0.48;-1984.74;-22;0;0.042;0.63;73;35;27;0;0;0;0;0;0;0;1;0;0;0;1
03/09/2018;0;75.44;-0.26;0.44;273.44;0;0;-0.094;-0.35;57;38;59;0;0;0;0;0;0;0;0;0;0;0;1
04/09/2018;0;25.19;0.13;-0.25;-484.8;-27;0;0.103;0.73;79;67;100;0;0;0;0;0;1;0;0;0;0;0;1
05/09/2018;1;39.54;-0.08;-0.34;-1480.93;-12;0;0.001;0.02;79;36;26;0;1;0;0;1;0;0;1;0;0;0;1
06/09/2018;1;53.71;0.33;0;380.47;52;0;-0.014;-0.9;75;35;95;0;0;0;0;0;0;1;0;0;0;0;1
10/09/2018;1;51.42;0.36;0.33;1323.74;-54;0;0.001;0.33;85;31;21;1;0;0;1;0;0;0;0;0;0;0;1
11/09/2018;0;57.85;-0.38;0.26;20.34;97;0;0.027;0.54;86;48;22;1;0;0;1;0;0;1;1;0;0;0;1
12/09/2018;1;56.09;0.3;-0.73;-1779.84;12;0;0.067;1.69;90;31;22;0;0;0;0;0;0;0;1;0;0;0;1
13/09/2018;0;59.5;0.08;0.43;468.3;146;0;0.004;0.68;80;34;23;0;0;0;0;0;1;0;1;0;0;0;1
14/09/2018;1;36.48;0.09;-0.23;-438.14;-2;0;0.05;-1.56;71;31;29;0;0;0;0;0;1;0;0;0;0;0;1
17/09/2018;1;55.54;-0.16;0.08;742.42;-82;0;-0.034;-0.09;63;35;35;0;0;0;0;0;0;0;0;1;0;0;1
18/09/2018;1;71.08;0.09;0.59;1359.76;198;0;-0.042;-0.04;77;82;90;1;0;0;1;0;0;1;0;1;0;0;1
19/09/2018;0;72.44;-0.3;0.81;1525.11;160;0;0.028;0.98;79;30;21;1;0;0;1;0;0;0;0;0;0;0;1
20/09/2018;0;60.35;0.27;-0.26;-145.3;262;0;-0.029;0.37;85;54;21;0;0;0;0;0;1;0;1;0;0;0;1
21/09/2018;1;56;0.27;-0.1;-52.65;76;0;-0.054;-0.7;86;50;45;0;1;0;0;1;1;0;0;0;0;0;0
24/09/2018;0;58.28;0.06;0.26;1328.28;-162;0;-0.026;0.1;86;34;23;0;0;0;0;0;1;0;0;0;0;0;0
25/09/2018;1;54.07;-0.29;-0.14;-1460.11;-90;0;0.041;2.4;91;0;23;0;0;0;0;0;0;0;1;0;0;0;0
26/09/2018;1;53.83;0.15;0.08;645.96;-101;0;-0.017;0.67;87;0;47;0;0;0;0;0;0;1;1;0;0;0;0
27/09/2018;1;59.92;0.3;0.11;26.02;54;0;-0.044;-0.53;84;33;22;1;0;0;1;0;0;1;0;0;0;0;0
28/09/2018;0;103.51;-0.32;1.22;1343.93;3;0;-0.02;0.38;110;47;32;1;0;1;1;0;0;0;0;0;0;0;0
01/10/2018;0;90.91;0.16;-0.36;-657.67;202;0;0.037;1;126;100;0;0;0;0;0;0;1;0;1;0;0;0;0
02/10/2018;1;56.19;0.96;-0.08;-718.76;129;0;-0.031;2.26;131;34;46;0;1;0;0;1;1;0;1;0;0;0;0
03/10/2018;1;126.85;2.34;1.75;2988.62;65;0;-0.077;-0.18;82;24;32;0;0;1;0;0;1;0;0;0;0;0;0
04/10/2018;1;151.33;-0.33;0.94;1661.12;-220;0;-0.04;1.49;99;63;35;1;0;0;1;0;1;0;0;0;0;0;0
05/10/2018;0;98.89;0.45;0.22;-320.59;-160;0;-0.027;-1.71;84;26;73;1;0;0;0;0;0;0;0;0;0;0;0
08/10/2018;1;104.28;2.87;-0.06;-631.29;52;0;-0.033;-0.42;78;27;0;0;0;0;0;1;0;1;0;1;0;0;0
09/10/2018;1;187.49;-0.11;2.54;3762.39;-63;0;-0.062;-0.25;110;19;17;0;0;1;0;0;0;0;0;1;0;0;0
10/10/2018;0;89.56;-0.5;0.22;3.64;-962;0;-0.063;1.09;91;38;0;1;0;0;1;0;0;0;0;0;0;0;0
11/10/2018;0;82.17;0.49;-0.75;-2408.44;-334;0;0.04;-1.91;78;0;35;0;0;0;0;0;0;1;0;0;0;0;0
15/10/2018;1;118.8;0.59;-0.73;-758.03;-115;0;0.002;0.17;74;28;37;0;1;0;0;1;0;0;0;0;0;0;0
16/10/2018;1;92.09;0.42;0.46;438.68;581;0;-0.047;0.35;59;26;0;0;0;0;0;0;0;0;1;0;0;0;0
17/10/2018;0;73.61;-0.28;0.93;2357.8;-46;0;-0.011;0.63;61;28;0;1;0;0;1;0;0;0;1;0;0;0;0
18/10/2018;0;80.82;-0.15;-0.27;46.39;-355;0;-0.038;-1.36;62;25;34;0;0;0;1;0;0;0;0;0;0;0;0
19/10/2018;1;55.97;0.43;-0.72;-1916.83;47;0;0.034;-0.76;58;26;100;0;1;0;0;0;0;1;0;1;0;0;0
22/10/2018;1;61.68;0.34;0.21;372.62;-134;0;-0.007;0.49;57;29;37;0;0;0;0;0;0;0;0;0;0;0;0
23/10/2018;0;63.34;-0.37;0.59;1376.95;-50;0;-0.029;0.05;65;84;0;1;0;0;1;0;0;0;1;0;0;0;0
24/10/2018;0;77.14;0.2;-0.32;-296.66;-628;0;0.008;-3.39;55;50;0;0;0;0;0;0;0;1;0;0;0;0;0
25/10/2018;1;92.82;0.48;-0.5;-2236.47;261;0;0.041;-0.27;61;26;33;0;1;0;0;1;0;1;0;1;0;0;0
26/10/2018;1;79.21;0.32;0.61;1019.95;-131;0;-0.029;0.72;60;39;69;0;0;0;0;0;0;0;0;0;0;0;0
29/10/2018;0;108.58;1.09;1.24;1636.36;-315;0;-0.063;0.73;74;26;0;1;0;1;1;0;0;0;1;0;0;0;0
30/10/2018;1;160.28;0.27;-1.14;-1923.16;428;0;0.076;-0.28;126;45;60;0;0;1;0;0;0;1;0;0;0;0;0
31/10/2018;0;106.24;0.25;1.52;3089;218;0;-0.021;-1.43;100;27;73;0;0;1;0;0;0;0;0;1;0;0;0
01/11/2018;0;83.77;0.13;-0.36;537.84;248;0;0.025;-0.44;79;100;33;0;0;0;1;0;1;0;0;1;0;0;0
05/11/2018;1;97.3;0.17;-0.29;995.5;200;0;-0.004;-0.06;185;80;72;0;1;0;1;0;0;0;0;1;0;0;0
06/11/2018;0;60.39;-0.83;0.81;1179.11;200;0;0.029;0.34;94;33;26;0;0;0;1;0;0;0;0;0;0;0;0
07/11/2018;0;95.34;-0.3;-0.94;-929.24;541;0;0.035;-1.04;121;35;57;0;0;0;0;0;1;0;0;0;0;0;0
08/11/2018;0;95.82;0.49;-0.86;-954.57;18;0;-0.03;-0.06;112;44;28;0;1;0;0;1;1;0;0;1;0;0;0
09/11/2018;1;119.1;-0.15;-0.91;-2094.22;-227;0;0.029;-1.42;108;39;46;0;1;0;0;1;1;0;0;1;0;0;0
12/11/2018;0;94.21;0.07;0.11;21.08;-592;0;-0.027;-0.47;114;0;0;0;0;0;0;0;0;0;0;1;0;0;0
13/11/2018;0;63.16;-0.01;-0.13;-116.51;-51;0;0.034;-0.06;86;42;27;0;0;0;0;0;0;1;0;1;0;0;0
14/11/2018;1;112.78;0;-1.05;-610.59;-286;0;0.036;-4.65;107;26;29;0;1;1;0;1;0;1;0;1;0;0;0
16/11/2018;1;104.42;0.28;0.83;1058.95;146;0;0;0.5;106;56;45;0;0;0;0;0;0;0;1;0;0;0;0
19/11/2018;1;100.63;-0.23;0.67;2542.21;-422;0;-0.041;0.14;81;29;31;1;0;0;1;0;1;0;1;0;0;0;0
21/11/2018;0;79.95;-0.87;0.2;-614.44;28;0;0;-4.26;109;27;38;1;0;0;0;0;0;1;0;0;0;0;0
22/11/2018;1;77.23;0.2;-0.8;-632.03;-66;0;0.04;0.95;95;67;28;0;0;0;0;1;0;0;0;0;0;0;0
23/11/2018;0;31.25;-0.48;0.07;208.64;-139;0;0.007;-0.88;72;54;60;0;0;0;0;0;0;0;0;0;0;0;0
26/11/2018;0;77.96;0.41;-0.75;-1247.22;339;0;0.024;-3.8;72;59;0;0;0;0;0;0;0;1;0;1;0;0;0
27/11/2018;1;62.11;0.12;-0.12;-683.71;143;0;0.113;1.68;81;50;28;0;1;0;0;1;0;0;0;0;0;0;0
28/11/2018;0;90.76;-0.03;1.24;2344.67;602;0;-0.066;-0.27;89;27;91;0;0;1;0;0;1;0;0;0;0;0;0
29/11/2018;0;92.81;-0.41;-0.14;1359.64;47;0;-0.024;-1.45;86;39;31;0;0;0;1;0;1;0;0;1;0;0;0
30/11/2018;1;65.58;-0.06;-0.21;458.74;148;0;0.002;0.75;92;56;30;0;1;0;1;0;1;0;0;0;0;0;0
03/12/2018;1;90.87;0.82;0.28;-205.53;307;0;0.014;-0.8;80;30;42;0;0;0;0;0;1;0;0;0;0;0;0
04/12/2018;0;90.53;0.3;0.47;316.06;-800;0;-0.025;2.98;119;45;36;1;0;0;0;0;1;0;0;0;0;0;0
05/12/2018;1;66.87;0.12;-0.58;-1195.64;0;0;0.01;0.39;111;43;37;0;0;0;0;0;0;0;1;0;0;0;0
06/12/2018;0;54.18;-0.55;0.21;415.34;-139;0;0.016;-0.52;112;86;83;0;0;0;0;0;0;0;0;0;0;0;0
07/12/2018;1;99.04;-0.07;-0.94;-193.31;-475;0;0.011;-1.5;106;46;37;0;0;0;0;0;0;0;0;1;0;0;0
10/12/2018;0;87.99;0;0.18;-731.41;58;0;0.028;1.61;111;0;83;0;0;0;0;1;0;1;0;0;0;0;0
11/12/2018;0;73.87;0.46;-1.29;-2200.36;-68;0;0.011;-1.7;100;0;0;0;0;1;0;1;0;0;0;0;0;0;0
12/12/2018;1;64.02;0.44;-0.15;504.86;144;0;-0.014;0.23;95;90;75;0;1;0;0;0;0;0;0;0;0;0;0
13/12/2018;1;63.3;-0.01;0.01;557.89;5;0;-0.048;-0.05;94;49;0;0;0;0;1;0;0;0;0;0;0;0;0
14/12/2018;0;61.95;-0.27;0.06;860.13;-458;0;0.036;1.3;93;73;39;1;0;0;1;0;1;0;0;0;0;0;0
17/12/2018;0;45.23;0.17;-0.3;-388.09;-441;0;0.026;-1.17;102;0;77;0;0;0;0;0;0;0;0;0;0;0;0
18/12/2018;0;53.83;-0.09;-0.17;-1049.82;-70;0;-0.018;-0.67;88;69;0;0;1;0;0;1;0;1;0;1;0;0;0
19/12/2018;1;74.74;0.48;-0.84;210.81;-286;0;0.013;-3.35;99;92;0;0;1;0;0;0;0;1;0;1;0;0;0
20/12/2018;0;171.16;0.06;0.24;-936.97;-314;0;-0.015;0.98;119;100;41;0;0;0;0;0;0;1;0;0;0;0;0
21/12/2018;1;141.77;-0.09;-0.74;-404.23;-216.7;0;-0.055;-2.89;114;52;58;0;0;0;0;1;0;1;0;0;0;0;0
26/12/2018;1;90.38;-0.26;0.06;427.86;1183;0;0;-3.35;125;0;48;0;0;0;0;0;0;0;0;1;0;0;0
27/12/2018;0;77.1;-0.16;0.83;-561.05;255;0;0.018;4;111;0;43;1;0;0;0;0;1;0;0;0;0;0;0
28/12/2018;1;74.08;0.44;-0.01;324.1;-118;0;-0.049;-2.31;109;52;44;0;0;0;0;0;1;0;0;0;0;0;0
02/01/2019;1;61.63;-0.13;1.01;2427.06;-46.5;0;0;1.6;98;54;44;0;0;1;1;0;1;0;1;0;0;0;0
03/01/2019;1;104.53;0.27;1.38;3125.05;-666;0;-0.091;1.11;122;100;87;1;0;1;1;0;0;0;1;0;0;0;0
04/01/2019;1;95.21;0.2;0.59;551.94;736;0;-0.034;1.04;114;51;90;1;0;0;1;0;0;1;1;0;0;0;0
07/01/2019;1;72.12;0.13;0.07;276.54;117;0;-0.041;1.11;116;28;79;1;0;0;1;0;0;0;1;0;0;0;0
08/01/2019;0;121.71;0.29;0.39;-141.74;231;0;0.02;0.27;89;54;0;1;0;0;0;0;1;0;1;0;0;0;0
09/01/2019;1;68.76;0.34;-0.15;332.81;87;0;-0.022;1.39;91;29;74;0;0;0;0;0;1;0;1;0;0;0;0
10/01/2019;0;70.18;-0.22;0.52;1581.18;123;0;-0.033;2.72;103;69;50;0;0;0;1;0;1;0;1;0;0;0;0
11/01/2019;0;54.76;-0.11;-0.22;192.89;-3;0;0.03;0.24;86;26;79;0;0;0;1;0;1;0;1;0;0;0;0
14/01/2019;0;53.98;-0.17;-0.27;-147.62;-83;0;0.001;-1.2;99;57;100;0;1;0;0;0;0;0;0;0;0;0;0
15/01/2019;0;46.58;-0.02;-0.14;815.82;117;0;-0.012;-1.49;97;54;96;0;1;0;0;0;0;1;0;1;0;0;0
16/01/2019;0;53.73;-0.03;-0.02;-418.41;167;0;0.018;1.65;87;78;49;0;1;0;0;0;0;0;0;0;0;0;0
17/01/2019;1;40.43;-0.07;-0.01;337.35;170;0;0.019;0.68;75;27;96;0;1;0;0;0;1;0;1;0;0;0;0
18/01/2019;1;50.36;0.28;0.34;958.02;366;0;0.014;-0.14;80;27;72;0;0;0;1;0;1;0;0;0;0;0;0
21/01/2019;1;67.02;-0.09;0.24;745.66;-44;0;0.001;1.52;92;27;52;1;0;0;1;0;0;0;0;0;0;0;0
22/01/2019;0;45.34;-0.27;0.13;-86.98;-220;0;0.003;0.04;80;27;48;1;0;0;0;0;0;1;1;0;0;0;0
23/01/2019;1;61.31;0.2;-0.4;-906.39;161;0;0.06;-1.24;71;53;0;0;0;0;0;1;0;1;0;0;0;0;0
24/01/2019;1;52.93;-0.03;0.3;1455.04;-93;0;-0.049;-0.36;71;23;63;0;0;0;0;0;0;0;0;1;0;0;0
28/01/2019;0;40.11;-0.25;0.11;1118.77;-223;0;-0.002;0.55;72;49;66;1;0;0;1;0;0;0;0;0;0;0;0
29/01/2019;1;65.08;0.48;-0.77;-2233.31;80;0;-0.009;-1.71;87;76;60;0;0;0;0;0;0;0;0;0;0;0;0
30/01/2019;1;59.42;0.44;0.6;195.45;415;0;-0.042;1.39;89;52;46;0;0;0;0;0;0;0;0;0;0;0;0
31/01/2019;0;62.61;0.25;0.25;1356.88;8;0;-0.035;0.33;67;55;0;1;0;0;1;0;1;0;1;0;0;0;0
01/02/2019;1;63.25;-0.08;-0.04;397.53;20;0;-0.041;0.24;73;39;45;0;0;0;1;0;1;0;1;0;0;0;0
04/02/2019;1;47.96;0.04;0.22;467.53;192;0;0.016;0.86;179;84;50;0;0;0;1;0;1;0;1;0;0;0;0
05/02/2019;1;53.87;-0.12;0.23;727.36;136;0;0.009;-0.24;102;45;46;1;0;0;1;0;1;0;0;0;0;0;0
06/02/2019;0;40.99;-0.25;0.02;-277.43;3;0;0.001;-0.53;108;96;100;1;0;0;0;0;1;0;0;1;0;0;0
07/02/2019;0;64.53;0.11;-0.56;-3675.63;-196;0;0.029;0.71;96;47;0;0;0;0;0;1;1;0;0;0;0;0;0
08/02/2019;1;55.61;-0.29;-0.4;-229.98;-50;0;0.018;-1.06;97;70;47;0;1;0;0;1;0;0;0;0;0;0;0
11/02/2019;0;40.15;0.04;0.04;937.51;-64;0;0.013;0.47;99;92;68;0;0;0;0;0;0;1;0;0;0;0;0
12/02/2019;1;39.62;0.48;-0.29;-930.19;389;0;0.028;-0.59;78;0;77;0;0;0;0;0;0;1;0;0;0;0;0
13/02/2019;1;72.47;0.3;0.88;1755.49;82;0;-0.048;0.91;98;0;44;0;0;0;0;0;0;0;0;0;0;0;0
14/02/2019;1;69.04;0.12;0.33;-326;-61;0;0.045;1.19;98;43;43;1;0;0;0;0;1;0;1;0;0;0;0
15/02/2019;0;81.13;-0.09;0.9;2172.69;461;0;-0.031;0.96;112;45;43;1;0;0;0;0;0;0;1;0;0;0;0
18/02/2019;0;63.84;-0.25;-0.11;-489.18;-36.5;0;-0.023;1.68;113;47;96;0;0;0;0;0;1;0;1;0;0;0;0
19/02/2019;1;43.38;0.1;-0.08;-1016.02;1;0;0.035;0.25;91;46;0;0;1;0;0;1;0;0;1;0;0;0;0
20/02/2019;0;58.04;0.12;0.62;1149.26;81;0;-0.012;-0.05;88;89;48;0;0;0;0;0;0;0;0;0;0;0;0
21/02/2019;1;55.11;0.14;-0.34;-1114.34;-131;0;0.005;0.63;103;0;49;0;0;0;0;0;1;0;0;0;0;0;0
22/02/2019;0;46.56;0.15;0.36;387.46;169;0;0.042;-0.01;100;0;92;0;0;0;0;0;0;0;0;0;0;0;0
25/02/2019;0;36.6;-0.13;-0.27;953.33;97;0;-0.021;0.05;85;100;50;0;0;0;1;0;0;0;0;0;0;0;0
26/02/2019;0;54.19;0.06;-0.43;-645.7;-62;0;0.004;-2.36;82;45;0;0;1;0;0;0;1;0;0;0;0;0;0
27/02/2019;1;46.5;0.26;-0.12;362.6;-29;0;-0.003;0.45;88;44;68;0;1;0;0;0;0;0;0;0;0;0;0
28/02/2019;0;49.13;-0.32;0.5;-295.19;-95;0;-0.02;1.18;98;44;0;0;0;0;0;0;0;1;1;0;0;0;0
01/03/2019;0;93.07;0.08;-0.02;-1722.96;118;0;0.023;-0.36;129;70;0;0;0;0;0;1;0;1;0;0;0;0;0
06/03/2019;1;41.98;-0.15;-0.36;-980.6;-161;0;0;0.19;180;0;52;0;1;0;0;1;0;0;1;0;0;0;0
07/03/2019;1;18.42;0.04;0.06;-386.88;-199;0;0.065;0.13;60;35;0;0;0;0;0;1;0;0;1;0;0;0;0
08/03/2019;0;32.84;-0.28;0.01;123.3;28;0;0.03;0.31;82;40;0;1;0;0;0;0;0;1;1;0;0;0;0
11/03/2019;1;49.56;0.35;-0.1;1024.68;158;0;-0.004;-0.56;89;66;0;0;0;0;1;0;0;0;0;0;0;0;0
12/03/2019;0;66.24;0.04;1.08;2661.77;-100;0;-0.027;0.84;103;38;32;0;0;1;1;0;1;0;0;0;0;0;0
13/03/2019;1;63.82;0.09;-0.25;-198.59;182;0;-0.029;0.09;96;40;0;0;0;0;0;0;0;0;1;0;0;0;0
14/03/2019;1;60.82;0.05;0.6;1075.85;-25;0;0.003;0.88;99;34;29;0;0;0;0;0;0;0;1;0;0;0;0
15/03/2019;1;42.5;-0.03;0.09;-299.21;48.9;0;0.03;-0.32;97;75;31;1;0;0;0;0;0;0;0;0;0;0;0
18/03/2019;1;60.86;0.1;0.06;532.07;206.1;0;-0.03;-0.07;107;54;33;1;0;0;0;0;0;0;0;1;0;0;0
19/03/2019;1;91.63;0.11;0.49;857.18;-59;0;-0.023;0.38;96;42;34;1;0;0;1;0;1;0;0;0;0;0;0
20/03/2019;0;69.09;0;0.46;-405.55;-177;0;-0.002;0.07;117;38;31;1;0;0;0;0;0;0;1;0;0;0;0
21/03/2019;0;68.21;-0.13;-0.23;-1547;282;0;-0.013;0.89;116;71;35;0;0;0;0;1;0;1;1;0;0;0;0
22/03/2019;0;79.97;-0.62;-0.41;-1312.29;-441;0;0.017;-0.64;114;41;50;0;1;0;0;1;0;0;0;0;0;0;0
25/03/2019;1;104.03;-0.17;-1.56;-2993.93;7;0;0.114;-0.83;125;89;35;0;1;1;0;1;0;0;0;1;0;0;0
26/03/2019;1;104.44;0.4;0.34;-73.14;99;0;-0.053;0.18;110;85;35;0;0;0;0;1;0;0;0;0;0;0;0
27/03/2019;0;91.21;-0.42;1.29;1644.81;-16;0;0.023;0.76;119;43;0;1;0;1;0;0;1;0;1;0;0;0;0
28/03/2019;1;64.84;-0.09;-1.29;-3403.42;77;0;0.116;-0.14;102;41;45;0;0;1;0;0;0;0;0;0;0;0;0
29/03/2019;1;69.19;0.39;0.72;2485.54;196;0;-0.093;-0.01;109;43;0;0;0;0;0;0;0;0;0;1;0;0;0
01/04/2019;0;51.43;0.34;0;1025.61;325;0;0.024;0.57;97;46;37;1;0;0;1;0;1;0;0;0;0;0;0
02/04/2019;1;42.01;0.14;-0.06;639.9;-105;0;-0.073;0.62;136;42;69;0;0;0;1;0;1;0;1;0;0;0;0
03/04/2019;0;37.78;0.24;0.29;-667.69;87;0;0.002;0.36;47;24;0;0;0;0;0;0;0;0;1;0;0;0;0
04/04/2019;1;54.76;0.23;-0.75;-895.28;148;0;0.016;-0.06;46;0;30;0;0;0;0;1;0;0;0;0;0;0;0
05/04/2019;1;52.01;0.07;0.93;1821.58;6;0;-0.011;0.09;52;24;29;0;0;0;0;0;1;0;0;0;0;0;0
08/04/2019;1;54.47;0.28;0.31;795.11;-60;0;0.015;0.94;49;53;32;1;0;0;1;0;1;0;1;0;0;0;0
09/04/2019;0;54.84;-0.22;0.47;261.12;-176;0;-0.024;0.76;49;48;0;1;0;0;1;0;0;0;1;0;0;0;0
10/04/2019;0;43.71;0.39;-0.09;-1077.5;8;0;0.002;-0.49;51;45;26;0;0;0;0;0;0;1;0;0;0;0;0
11/04/2019;0;61.55;-0.08;-0.38;-338.34;-33;0;-0.026;1.12;60;24;0;0;1;0;0;1;0;0;0;0;0;0;0
12/04/2019;0;55.9;-1.53;-0.78;-1198.75;275;0;0.033;-0.9;47;76;0;0;1;0;0;1;0;0;0;0;0;0;0
15/04/2019;1;227.31;0.5;-2.17;-1879.7;-35;0;0.024;0.72;125;78;0;0;1;1;0;1;0;0;0;0;0;0;0
16/04/2019;1;116.78;0.02;0.08;207.97;74;0;-0.01;-0.37;95;0;0;0;0;0;0;0;0;0;0;0;0;0;0
